lat,lon,pm25_annual,side
23.024999618530273,72.51499938964844,57.2833366394043,West
23.024999618530273,72.5250015258789,56.67499923706055,West
23.024999618530273,72.53500366210938,56.34999465942383,West
23.024999618530273,72.54499816894531,56.50834274291992,West
23.024999618530273,72.55500030517578,55.57500076293945,West
23.024999618530273,72.56500244140625,54.358333587646484,West
23.024999618530273,72.57499694824219,53.68333435058594,East
23.024999618530273,72.58499908447266,53.58333206176758,East
23.024999618530273,72.59500122070312,54.36666488647461,East
23.024999618530273,72.6050033569336,54.52499771118164,East
23.024999618530273,72.61499786376953,54.69999694824219,East
23.024999618530273,72.625,55.25,East
23.024999618530273,72.63500213623047,56.11667251586914,East
23.024999618530273,72.6449966430664,56.04166793823242,East
23.024999618530273,72.65499877929688,55.70833206176758,East
23.024999618530273,72.66500091552734,53.483333587646484,East
23.024999618530273,72.67500305175781,50.125,East
23.024999618530273,72.68499755859375,50.6583366394043,East
23.024999618530273,72.69499969482422,50.18333435058594,East
23.024999618530273,72.70500183105469,49.0,East
23.024999618530273,72.71499633789062,47.91666793823242,East
23.024999618530273,72.7249984741211,47.716670989990234,East
23.024999618530273,72.73500061035156,47.94999694824219,East
23.024999618530273,72.74500274658203,48.641666412353516,East
23.03499984741211,72.40499877929688,50.78334045410156,West
23.03499984741211,72.41500091552734,50.3083381652832,West
23.03499984741211,72.42500305175781,50.19167709350586,West
23.03499984741211,72.43499755859375,51.5916633605957,West
23.03499984741211,72.44499969482422,55.40000534057617,West
23.03499984741211,72.45500183105469,58.82499694824219,West
23.03499984741211,72.46499633789062,61.92500305175781,West
23.03499984741211,72.4749984741211,63.56666946411133,West
23.03499984741211,72.48500061035156,63.25,West
23.03499984741211,72.49500274658203,62.73333740234375,West
23.03499984741211,72.50499725341797,60.741668701171875,West
23.03499984741211,72.51499938964844,57.69999694824219,West
23.03499984741211,72.5250015258789,56.70000076293945,West
23.03499984741211,72.53500366210938,57.25,West
23.03499984741211,72.54499816894531,57.5916633605957,West
23.03499984741211,72.55500030517578,56.70833206176758,West
23.03499984741211,72.56500244140625,54.30833435058594,West
23.03499984741211,72.57499694824219,53.44166564941406,East
23.03499984741211,72.58499908447266,53.48333740234375,East
23.03499984741211,72.59500122070312,54.33332824707031,East
23.03499984741211,72.6050033569336,54.96665954589844,East
23.03499984741211,72.61499786376953,55.4083366394043,East
23.03499984741211,72.625,56.04166030883789,East
23.03499984741211,72.63500213623047,56.42499923706055,East
23.03499984741211,72.6449966430664,56.19999694824219,East
23.03499984741211,72.65499877929688,56.45000076293945,East
23.03499984741211,72.66500091552734,54.9083366394043,East
23.03499984741211,72.67500305175781,50.858333587646484,East
23.03499984741211,72.68499755859375,49.249996185302734,East
23.03499984741211,72.69499969482422,48.66667175292969,East
23.03499984741211,72.70500183105469,48.9666633605957,East
23.03499984741211,72.71499633789062,47.97500228881836,East
23.03499984741211,72.7249984741211,47.4083366394043,East
23.03499984741211,72.73500061035156,46.858333587646484,East
23.03499984741211,72.74500274658203,47.26667404174805,East
23.045000076293945,72.40499877929688,50.866668701171875,West
23.045000076293945,72.41500091552734,50.10000228881836,West
23.045000076293945,72.42500305175781,49.69999694824219,West
23.045000076293945,72.43499755859375,50.95000076293945,West
23.045000076293945,72.44499969482422,54.16666793823242,West
23.045000076293945,72.45500183105469,58.783329010009766,West
23.045000076293945,72.46499633789062,60.8416633605957,West
23.045000076293945,72.4749984741211,61.44166564941406,West
23.045000076293945,72.48500061035156,61.266666412353516,West
23.045000076293945,72.49500274658203,61.06666564941406,West
23.045000076293945,72.50499725341797,60.33333206176758,West
23.045000076293945,72.51499938964844,58.77499771118164,West
23.045000076293945,72.5250015258789,58.11666488647461,West
